epoch,train_loss,valid_loss,accuracy,macro_f1,time
51,0.09377335757017136,1.2655904293060303,0.8653198480606079,0.8638012154320561,0:34
52,0.09802136570215225,7.5855937004089355,0.8333333134651184,0.8323015452108109,0:34
53,0.09399982541799545,0.08520716428756714,0.8590067625045776,0.8561355689629779,0:34
54,0.09531860798597336,0.23334811627864838,0.8333333134651184,0.831959733495793,0:34
55,0.0950675830245018,0.10022537410259247,0.8623737096786499,0.8609026589114827,0:34
56,0.09537803381681442,0.09841272234916687,0.808080792427063,0.7973320209595406,0:34
57,0.09680575132369995,0.08397269248962402,0.8670033812522888,0.8665013525001343,0:34
58,0.09011953324079514,0.08054795861244202,0.8674242496490479,0.8664526043051537,0:34
59,0.08612657338380814,0.07581596076488495,0.872053861618042,0.8705290097436041,0:35
60,0.0849841758608818,0.08681360632181168,0.8400673270225525,0.8360133020799405,0:34
61,0.08383119851350784,0.08425754308700562,0.8535353541374207,0.8498888673861695,0:34
62,0.08349662274122238,0.07756253331899643,0.8678451180458069,0.8673419961335145,0:34
63,0.08207227289676666,0.08102100342512131,0.8758417367935181,0.8752733350874602,0:34
64,0.08107396215200424,0.07510965317487717,0.874579131603241,0.87399408156524,0:35
65,0.08053576946258545,0.07527782022953033,0.8741582632064819,0.873567321397523,0:34
66,0.07994487881660461,0.09924519062042236,0.8177609443664551,0.8081642365243904,0:34
67,0.08020859211683273,0.08402661234140396,0.875,0.8743013205343682,0:34
68,0.0799296647310257,0.07537495344877243,0.881313145160675,0.880677594351149,0:34
69,0.07987511157989502,0.07636196911334991,0.8821548819541931,0.8816121505481054,0:34
70,0.07745569199323654,0.07273893803358078,0.8859427571296692,0.8846899379760129,0:35
71,0.07659506797790527,0.07141637057065964,0.8897306323051453,0.8890451595594456,0:36
72,0.0760396420955658,0.08029533177614212,0.880892276763916,0.8803743461989111,0:34
73,0.07563863694667816,0.07715301215648651,0.8619528412818909,0.8584472106031069,0:34
74,0.07426192611455917,0.07488486170768738,0.8821548819541931,0.8808170901320042,0:34
75,0.07440873235464096,0.06960429251194,0.8888888955116272,0.8878583880854533,0:35
76,0.0735710859298706,0.07330013066530228,0.8859427571296692,0.884450031380366,0:34
77,0.07318519800901413,0.06679918617010117,0.8964646458625793,0.8956450833082317,0:37
78,0.07293330878019333,0.07216888666152954,0.8821548819541931,0.8814826907451254,0:34
79,0.07251431047916412,0.07009276747703552,0.8930976390838623,0.892334496433855,0:34
80,0.07209904491901398,0.06830056011676788,0.8914141654968262,0.8906721908459058,0:34
81,0.07105528563261032,0.06801528483629227,0.8909932374954224,0.8898855237519382,0:34
82,0.07139356434345245,0.0675036758184433,0.8935185074806213,0.8926583298501664,0:34
83,0.07058362662792206,0.06731503456830978,0.8973063826560974,0.8965244118148669,0:35
84,0.0695839524269104,0.06879551708698273,0.8935185074806213,0.8927667141275019,0:34
85,0.0688997283577919,0.06612566113471985,0.8956229090690613,0.8947285919973167,0:34
86,0.07166250050067902,0.06750044971704483,0.8935185074806213,0.8924405988707973,0:34
87,0.0699126347899437,0.06788815557956696,0.8947811722755432,0.8940764556242513,0:34
88,0.0690125897526741,0.06707463413476944,0.8914141654968262,0.8904083899022246,0:34
89,0.06795628368854523,0.06624656170606613,0.8909932374954224,0.8900073623149588,0:34
90,0.0671771913766861,0.0654570460319519,0.8918350338935852,0.890977429049569,0:35
91,0.06634540855884552,0.06606408953666687,0.8952020406723022,0.8943531777196178,0:34
92,0.06779191642999649,0.06630074977874756,0.8943602442741394,0.8933391094787234,0:34
93,0.06685389578342438,0.06588688492774963,0.8922559022903442,0.8913019659592525,0:34
94,0.06675072759389877,0.06630565226078033,0.8935185074806213,0.8925907822996058,0:34
95,0.06495704501867294,0.06589831411838531,0.8956229090690613,0.8948025738143713,0:34
96,0.06569884717464447,0.0658271387219429,0.8956229090690613,0.8948036642318479,0:37
97,0.06618855148553848,0.0661000907421112,0.8943602442741394,0.8934596232321523,0:34
98,0.06657452136278152,0.06594288349151611,0.8964646458625793,0.8957857526817848,0:34
99,0.06642510741949081,0.065853051841259,0.8973063826560974,0.8966185406230252,0:39
